PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-21,365.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-21,362.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-21,332.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-21,335.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-21,365.5
SOJ MIN,SOJ.MIN/MAY24,2023-07-21,332.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-21,100000.0
SOY Matba,SOY.CME/OCT23,2023-07-21,514.0
SOY Matba,SOY.CME/DIC23,2023-07-21,517.1
SOY Matba,SOY.CME/ABR24,2023-07-21,509.8
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-21,280.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-21,232.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-21,233.5
TRI MIN,TRI.MIN/DIC23,2023-07-21,232.5
CRN Matba,CRN.CME/AGO23,2023-07-24,220.8
CRN Matba,CRN.CME/NOV23,2023-07-24,222.9
CRN Matba,CRN.CME/ABR24,2023-07-24,228.9
CRN Matba,CRN.CME/JUN24,2023-07-24,229.6
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-24,185.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-24,197.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-24,198.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-24,194.4
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-24,182.0
MAI MIN,MAI.MIN/SEP23,2023-07-24,197.5
MAI MIN,MAI.MIN/DIC23,2023-07-24,198.5
MAI MIN,MAI.MIN/ABR24,2023-07-24,194.4
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-07-24,60000.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-24,369.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-24,365.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-24,368.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-24,367.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-24,332.8
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-24,337.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-24,368.0
SOJ MIN,SOJ.MIN/MAY24,2023-07-24,332.8
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-24,100000.0
SOY Matba,SOY.CME/OCT23,2023-07-24,522.0
SOY Matba,SOY.CME/DIC23,2023-07-24,525.0
SOY Matba,SOY.CME/ABR24,2023-07-24,516.4
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-24,286.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-24,285.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-24,244.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-24,245.0
TRI MIN,TRI.MIN/DIC23,2023-07-24,244.5
TRI MIN,TRI.MIN/ENE24,2023-07-24,245.0
CRN Matba,CRN.CME/AGO23,2023-07-25,219.9
CRN Matba,CRN.CME/NOV23,2023-07-25,222.0
CRN Matba,CRN.CME/JUN24,2023-07-25,227.9
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-25,205.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-25,205.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-25,196.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-25,184.0
MAI MIN,MAI.MIN/SEP23,2023-07-25,205.0
MAI MIN,MAI.MIN/DIC23,2023-07-25,205.5
MAI MIN,MAI.MIN/ABR24,2023-07-25,196.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-25,363.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-25,367.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-25,365.1
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-25,334.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-25,337.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-25,367.0
SOJ MIN,SOJ.MIN/MAY24,2023-07-25,334.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-25,100000.0
SOY Matba,SOY.CME/OCT23,2023-07-25,520.4
SOY Matba,SOY.CME/ABR24,2023-07-25,513.5
TRI Dolar MATba,TRI.ROS/AGO23,2023-07-25,270.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-25,245.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-25,246.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-25,246.9
TRI Dolar MATba,TRI.ROS/JUL24,2023-07-25,249.8
TRI MIN,TRI.MIN/DIC23,2023-07-25,245.5
TRI MIN,TRI.MIN/ENE24,2023-07-25,246.0
CRN Matba,CRN.CME/AGO23,2023-07-26,213.5
CRN Matba,CRN.CME/NOV23,2023-07-26,215.8
CRN Matba,CRN.CME/ABR24,2023-07-26,223.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-26,200.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-26,200.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-26,192.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-26,179.9
MAI MIN,MAI.MIN/SEP23,2023-07-26,200.0
MAI MIN,MAI.MIN/DIC23,2023-07-26,200.0
MAI MIN,MAI.MIN/ABR24,2023-07-26,192.5
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-07-26,61500.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-26,368.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-26,371.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-26,369.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-26,335.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-26,339.3
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-07-26,344.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-26,371.0
SOJ MIN,SOJ.MIN/ENE24,2023-07-26,369.6
SOJ MIN,SOJ.MIN/MAY24,2023-07-26,335.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-26,104100.0
SOY Matba,SOY.CME/OCT23,2023-07-26,520.5
SOY Matba,SOY.CME/ABR24,2023-07-26,512.4
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-26,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-26,242.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-26,243.5
TRI MIN,TRI.MIN/DIC23,2023-07-26,242.0
TRI MIN,TRI.MIN/ENE24,2023-07-26,243.5
CRN Matba,CRN.CME/AGO23,2023-07-27,210.0
CRN Matba,CRN.CME/NOV23,2023-07-27,213.0
CRN Matba,CRN.CME/JUN24,2023-07-27,220.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-27,203.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-27,203.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-27,194.7
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-27,181.0
MAI MIN,MAI.MIN/DIC23,2023-07-27,203.5
MAI MIN,MAI.MIN/ABR24,2023-07-27,194.7
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-27,367.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-27,370.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-27,368.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-27,335.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-27,338.5
SOJ MIN,SOJ.MIN/NOV23,2023-07-27,370.0
SOJ MIN,SOJ.MIN/MAY24,2023-07-27,335.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-27,105500.0
SOY Matba,SOY.CME/OCT23,2023-07-27,511.5
SOY Matba,SOY.CME/DIC23,2023-07-27,515.5
SOY Matba,SOY.CME/ABR24,2023-07-27,507.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-27,274.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-27,241.1
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-27,243.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-27,244.0
TRI MIN,TRI.MIN/DIC23,2023-07-27,241.1
CRN Matba,CRN.CME/AGO23,2023-07-28,206.5
CRN Matba,CRN.CME/NOV23,2023-07-28,209.5
CRN Matba,CRN.CME/ABR24,2023-07-28,215.4
CRN Matba,CRN.CME/JUN24,2023-07-28,217.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-28,198.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-28,198.9
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-28,191.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-28,177.5
MAI MIN,MAI.MIN/SEP23,2023-07-28,198.5
MAI MIN,MAI.MIN/DIC23,2023-07-28,198.9
MAI MIN,MAI.MIN/ABR24,2023-07-28,191.0
MAI MIN,MAI.MIN/JUL24,2023-07-28,177.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-28,368.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-28,370.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-28,367.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-28,334.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-28,338.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-07-28,344.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-28,370.0
SOJ MIN,SOJ.MIN/ENE24,2023-07-28,367.6
SOJ MIN,SOJ.MIN/MAY24,2023-07-28,334.5
SOJ MIN,SOJ.MIN/JUL24,2023-07-28,338.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-28,105800.0
SOY Matba,SOY.CME/OCT23,2023-07-28,507.0
SOY Matba,SOY.CME/DIC23,2023-07-28,511.8
SOY Matba,SOY.CME/ABR24,2023-07-28,501.5
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-28,240.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-28,241.3
TRI MIN,TRI.MIN/DIC23,2023-07-28,240.0
CRN Matba,CRN.CME/AGO23,2023-07-31,197.9
CRN Matba,CRN.CME/NOV23,2023-07-31,202.4
CRN Matba,CRN.CME/ABR24,2023-07-31,208.6
CRN Matba,CRN.CME/JUN24,2023-07-31,209.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-31,194.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-31,192.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-31,186.3
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-31,174.0
MAI MIN,MAI.MIN/SEP23,2023-07-31,194.0
MAI MIN,MAI.MIN/DIC23,2023-07-31,192.0
MAI MIN,MAI.MIN/ABR24,2023-07-31,186.3
MAI MIN,MAI.MIN/JUL24,2023-07-31,174.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-07-31,60000.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-31,363.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-31,364.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-31,362.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-31,330.0
SOJ MIN,SOJ.MIN/NOV23,2023-07-31,364.0
SOJ MIN,SOJ.MIN/ENE24,2023-07-31,362.0
SOJ MIN,SOJ.MIN/MAY24,2023-07-31,330.0
SOJ MIN,SOJ.MIN/JUL24,2023-07-31,333.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-07-31,104000.0
SOY Matba,SOY.CME/OCT23,2023-07-31,492.0
SOY Matba,SOY.CME/DIC23,2023-07-31,491.8
SOY Matba,SOY.CME/ABR24,2023-07-31,487.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-31,277.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-31,231.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-31,232.3
TRI MIN,TRI.MIN/DIC23,2023-07-31,231.0
CRN Matba,CRN.CME/AGO23,2023-08-01,195.8
CRN Matba,CRN.CME/NOV23,2023-08-01,201.4
CRN Matba,CRN.CME/ABR24,2023-08-01,207.7
CRN Matba,CRN.CME/JUN24,2023-08-01,208.3
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-01,194.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-01,191.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-01,187.3
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-01,175.0
MAI MIN,MAI.MIN/SEP23,2023-08-01,194.0
MAI MIN,MAI.MIN/DIC23,2023-08-01,191.0
MAI MIN,MAI.MIN/JUL24,2023-08-01,175.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-01,360.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-01,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-01,361.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-01,332.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-01,335.0
SOJ MIN,SOJ.MIN/NOV23,2023-08-01,363.0
SOJ MIN,SOJ.MIN/MAY24,2023-08-01,332.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-01,104000.0
SOY Matba,SOY.CME/OCT23,2023-08-01,494.5
SOY Matba,SOY.CME/DIC23,2023-08-01,496.3
SOY Matba,SOY.CME/ABR24,2023-08-01,491.3
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-01,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-01,228.6
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-01,229.0
TRI MIN,TRI.MIN/DIC23,2023-08-01,228.6
CRN Matba,CRN.CME/AGO23,2023-08-02,193.2
CRN Matba,CRN.CME/NOV23,2023-08-02,196.5
CRN Matba,CRN.CME/ABR24,2023-08-02,205.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-02,197.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-02,192.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-02,188.7
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-02,176.5
MAI MIN,MAI.MIN/DIC23,2023-08-02,192.5
MAI MIN,MAI.MIN/ABR24,2023-08-02,188.7
MAI MIN,MAI.MIN/JUL24,2023-08-02,176.5
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-08-02,60000.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-02,357.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-02,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-02,360.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-02,330.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-02,333.5
SOJ MIN,SOJ.MIN/NOV23,2023-08-02,363.0
SOJ MIN,SOJ.MIN/JUL24,2023-08-02,333.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-02,104050.0
SOY Matba,SOY.CME/OCT23,2023-08-02,486.4
SOY Matba,SOY.CME/DIC23,2023-08-02,489.2
SOY Matba,SOY.CME/ABR24,2023-08-02,486.0
SOY Matba,SOY.CME/JUN24,2023-08-02,487.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-02,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-02,229.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-02,231.0
TRI MIN,TRI.MIN/DIC23,2023-08-02,229.5
CRN Matba,CRN.CME/AGO23,2023-08-03,189.2
CRN Matba,CRN.CME/NOV23,2023-08-03,195.7
CRN Matba,CRN.CME/JUN24,2023-08-03,204.8
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-03,195.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-03,190.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-03,186.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-03,174.5
MAI MIN,MAI.MIN/SEP23,2023-08-03,195.0
MAI MIN,MAI.MIN/DIC23,2023-08-03,190.0
MAI MIN,MAI.MIN/JUL24,2023-08-03,174.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-03,353.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-03,363.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-03,330.5
SOJ MIN,SOJ.MIN/NOV23,2023-08-03,363.5
SOJ MIN,SOJ.MIN/MAY24,2023-08-03,330.5
SOJ MIN,SOJ.MIN/JUL24,2023-08-03,334.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-03,106050.0
SOY Matba,SOY.CME/OCT23,2023-08-03,488.0
SOY Matba,SOY.CME/DIC23,2023-08-03,490.8
SOY Matba,SOY.CME/ABR24,2023-08-03,487.7
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-03,269.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-03,229.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-03,230.5
TRI MIN,TRI.MIN/DIC23,2023-08-03,229.0
CRN Matba,CRN.CME/NOV23,2023-08-04,197.3
CRN Matba,CRN.CME/ABR24,2023-08-04,203.7
CRN Matba,CRN.CME/JUN24,2023-08-04,205.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-04,197.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-04,190.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-04,189.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-04,176.5
MAI MIN,MAI.MIN/SEP23,2023-08-04,197.5
MAI MIN,MAI.MIN/DIC23,2023-08-04,190.5
MAI MIN,MAI.MIN/ABR24,2023-08-04,189.0
MAI MIN,MAI.MIN/JUL24,2023-08-04,176.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-04,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-04,362.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-04,359.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-04,328.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-04,332.4
SOJ MIN,SOJ.MIN/NOV23,2023-08-04,362.0
SOJ MIN,SOJ.MIN/MAY24,2023-08-04,328.5
SOJ MIN,SOJ.MIN/JUL24,2023-08-04,332.4
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-04,106000.0
SOY Matba,SOY.CME/OCT23,2023-08-04,490.2
SOY Matba,SOY.CME/ABR24,2023-08-04,489.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-04,271.1
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-04,231.9
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-04,232.5
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-04,236.5
TRI MIN,TRI.MIN/DIC23,2023-08-04,231.9
TRI MIN,TRI.MIN/ENE24,2023-08-04,232.5
CRN Matba,CRN.CME/AGO23,2023-08-07,189.9
CRN Matba,CRN.CME/NOV23,2023-08-07,196.7
CRN Matba,CRN.CME/ABR24,2023-08-07,204.4
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-07,194.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-07,189.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-07,188.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-07,176.5
MAI MIN,MAI.MIN/SEP23,2023-08-07,194.5
MAI MIN,MAI.MIN/DIC23,2023-08-07,189.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-07,350.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-07,359.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-07,356.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-07,325.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-07,328.5
SOJ MIN,SOJ.MIN/NOV23,2023-08-07,359.0
SOJ MIN,SOJ.MIN/ENE24,2023-08-07,356.0
SOJ MIN,SOJ.MIN/MAY24,2023-08-07,325.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-07,105000.0
SOY Matba,SOY.CME/OCT23,2023-08-07,479.3
SOY Matba,SOY.CME/DIC23,2023-08-07,482.2
SOY Matba,SOY.CME/ABR24,2023-08-07,481.8
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-07,268.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-07,233.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-07,235.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-07,240.5
TRI MIN,TRI.MIN/DIC23,2023-08-07,233.5
TRI MIN,TRI.MIN/ENE24,2023-08-07,235.0
CRN Matba,CRN.CME/AGO23,2023-08-08,190.9
CRN Matba,CRN.CME/NOV23,2023-08-08,196.7
CRN Matba,CRN.CME/JUN24,2023-08-08,207.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-08,192.6
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-08,189.9
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-08,187.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-08,177.5
MAI MIN,MAI.MIN/DIC23,2023-08-08,189.9
MAI MIN,MAI.MIN/ABR24,2023-08-08,187.5
MAI MIN,MAI.MIN/JUL24,2023-08-08,177.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-08,353.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-08,359.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-08,355.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-08,326.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-08,330.0
SOJ MIN,SOJ.MIN/NOV23,2023-08-08,359.0
SOJ MIN,SOJ.MIN/MAY24,2023-08-08,326.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-08,108000.0
SOY Matba,SOY.CME/OCT23,2023-08-08,479.0
SOY Matba,SOY.CME/ABR24,2023-08-08,483.0
SOY Matba,SOY.CME/JUN24,2023-08-08,485.5
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-08,233.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-08,234.5
TRI MIN,TRI.MIN/DIC23,2023-08-08,233.5
CRN Matba,CRN.CME/AGO23,2023-08-09,189.4
CRN Matba,CRN.CME/NOV23,2023-08-09,195.6
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-09,190.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-09,189.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-09,185.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-09,174.0
MAI MIN,MAI.MIN/SEP23,2023-08-09,190.0
MAI MIN,MAI.MIN/DIC23,2023-08-09,189.0
MAI MIN,MAI.MIN/JUL24,2023-08-09,174.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-09,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-09,360.7
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-09,358.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-09,326.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-09,330.5
SOJ MIN,SOJ.MIN/NOV23,2023-08-09,360.7
SOJ MIN,SOJ.MIN/MAY24,2023-08-09,326.0
SOJ MIN,SOJ.MIN/JUL24,2023-08-09,330.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-09,110000.0
SOY Matba,SOY.CME/OCT23,2023-08-09,480.8
SOY Matba,SOY.CME/ABR24,2023-08-09,483.8
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-09,260.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-09,235.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-09,236.0
TRI MIN,TRI.MIN/DIC23,2023-08-09,235.0
CRN Matba,CRN.CME/NOV23,2023-08-10,197.4
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-10,191.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-10,188.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-10,185.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-10,173.0
MAI MIN,MAI.MIN/SEP23,2023-08-10,191.5
MAI MIN,MAI.MIN/DIC23,2023-08-10,188.5
MAI MIN,MAI.MIN/ABR24,2023-08-10,185.0
MAI Pesos MATba,MAI.ROS.P/DIS23,2023-08-10,62000.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-10,356.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-10,361.6
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-10,359.8
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-10,324.4
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-10,329.0
SOJ MIN,SOJ.MIN/NOV23,2023-08-10,361.6
SOJ MIN,SOJ.MIN/ENE24,2023-08-10,359.8
SOJ MIN,SOJ.MIN/MAY24,2023-08-10,324.4
SOJ MIN,SOJ.MIN/JUL24,2023-08-10,329.0
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-10,110000.0
SOY Matba,SOY.CME/OCT23,2023-08-10,484.5
SOY Matba,SOY.CME/ABR24,2023-08-10,487.0
SOY Matba,SOY.CME/JUN24,2023-08-10,490.2
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-10,235.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-10,236.0
TRI MIN,TRI.MIN/DIC23,2023-08-10,235.0
CRN Matba,CRN.CME/AGO23,2023-08-11,186.5
CRN Matba,CRN.CME/NOV23,2023-08-11,193.1
CRN Matba,CRN.CME/ABR24,2023-08-11,199.9
CRN Matba,CRN.CME/JUN24,2023-08-11,203.3
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-11,188.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-11,186.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-11,182.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-11,171.0
MAI MIN,MAI.MIN/DIC23,2023-08-11,186.0
MAI MIN,MAI.MIN/ABR24,2023-08-11,182.0
MAI MIN,MAI.MIN/JUL24,2023-08-11,171.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-11,353.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-11,360.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-11,358.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-11,320.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-11,326.0
SOJ MIN,SOJ.MIN/NOV23,2023-08-11,360.0
SOJ MIN,SOJ.MIN/ENE24,2023-08-11,358.0
SOJ MIN,SOJ.MIN/MAY24,2023-08-11,320.5
SOJ Pesos MATba,SOJ.ROS.P/DIS23,2023-08-11,110000.0
SOY Matba,SOY.CME/OCT23,2023-08-11,479.8
SOY Matba,SOY.CME/DIC23,2023-08-11,483.1
SOY Matba,SOY.CME/ABR24,2023-08-11,482.3
SOY Matba,SOY.CME/JUN24,2023-08-11,485.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-11,253.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-11,234.0
